GUM_academic_exposure-1	Introduction
GUM_fiction_giants-5	I had one granddaughter who survived the war.
GUM_fiction_giants-6	I saw her sometimes: in a bright pink dress, a sparkling drink in her hand, on the arm of some foreign officer with brocade on his shoulders, at the edge of a marble patio.
GUM_fiction_giants-7	She never looked back at me — poverty and failure and political disrepute being all, these days, contagious and synonymous.
GUM_fiction_giants-8	The young were mostly dead, and the old men had been taken away, they told us, to learn important new things and to come back when they were ready to contribute fully.
GUM_fiction_giants-9	So it was a city of grandmothers.
GUM_fiction_giants-10	And it was in a grandmother bar by the waterfront — sipping hot tea with rum and watching over the shoulders of dockworkers playing mah-jongg — that I first heard of the valley of giants.
GUM_fiction_giants-11	We all laughed at the idea, except for a chemist with a crooked nose and rouge caked in the creases of her face, who was incensed.
GUM_fiction_giants-12	“We live in the modern era!” she cried.
GUM_fiction_giants-13	“You should be ashamed of yourself!"
GUM_fiction_giants-14	The traveler stood up from the table.
GUM_fiction_giants-15	She was bony and rough-skinned and bent like an old crow, with a blue silk scarf and hanks of hair as black as soot.
GUM_fiction_giants-16	Her eyes were veined with red.
GUM_fiction_giants-17	“Nonetheless,” the traveler said, and she walked out.
GUM_fiction_giants-18	They were laughing at the chemist as well as at the traveler.
GUM_fiction_giants-19	To find anyone still proud, anyone who believed in giants or shame, was hilarious.
GUM_fiction_giants-20	The air of the bar was acrid with triumph.
GUM_fiction_giants-21	Finding someone even more vulnerable and foolish than we were, after everything had been taken from us — that was a delight.
GUM_fiction_giants-22	But I followed the traveler, into the wet streets.
GUM_fiction_giants-23	The smell of fish oozed from the docks.
GUM_fiction_giants-24	Here and there were bits of charred debris in the gutters.
GUM_fiction_giants-25	I caught her at her door.
GUM_fiction_giants-26	She invited me in for tea and massage.
GUM_fiction_giants-27	Her limbs were weathered and ringed, like the branches of trees in the dry country.
GUM_fiction_giants-28	She smelled like honey that has been kept a while in a dark room, a little fermented.
GUM_fiction_giants-29	A heady smell.
GUM_fiction_giants-30	In the morning, brilliant sunlight scoured the walls and the floor, and the traveler and her pack were gone.
GUM_fiction_giants-31	I hurried home.
GUM_fiction_giants-32	My house had survived the war with all its brown clay walls intact, though the garden and the courtyard were a heap of blackened rubble.
GUM_fiction_giants-33	My house was empty and cold.
GUM_fiction_giants-34	I packed six loaves of flatbread, some olives, a hard cheese, one nice dress, walking clothes, my pills and glasses, a jug of wine, a can-teen of water, and a kitchen knife.
GUM_fiction_giants-35	I sat in the shadow in my living room for a while, looking at the amorphous mass of the blanket I had been crocheting.
GUM_fiction_giants-36	That granddaughter: her parents both worked in the vineyards, and when she was a child, she would play in my courtyard in the after-noons.
GUM_fiction_giants-37	When she scraped her knees bloody on the stones, she refused to cry.
GUM_fiction_giants-38	She would cry from frustration when the older children could do something that she couldn't — like tie knots, or catch a chicken.
GUM_fiction_oversite-1	Oversite
GUM_fiction_oversite-2	“It doesn’t hurt, Gram,” Renata says.
GUM_fiction_oversite-3	My sixteen-year-old daughter pulls up her T-shirt sleeve to show her bare arm, the skin summer brown and the muscle swelling slightly into smooth biceps, flawless.
GUM_fiction_oversite-4	“I had it done when I was little and see, you can’t even tell.”
GUM_fiction_oversite-5	My mother is sitting in the little examining room at the assisted living.
GUM_fiction_oversite-6	Everything is white and hospital-like but there’s no examining couch.
GUM_fiction_oversite-7	There’s just a desk, a little white table with two chairs and a scale.
GUM_fiction_oversite-8	The doctor, a woman I don’t know, is sitting in the other chair.
GUM_fiction_oversite-9	My mother is bewildered, her face turned up towards me.
GUM_fiction_oversite-10	She’s got Alzheimer’s.
GUM_fiction_oversite-11	“It’s okay, Mom,” I say.
GUM_fiction_oversite-12	She wants to understand, I can see that.
GUM_fiction_oversite-13	So I explain again.
GUM_fiction_oversite-14	“It’s an implant that will let them know where you are, and how you are.
GUM_fiction_oversite-15	It won’t hurt.”
GUM_fiction_oversite-16	Her eyes water constantly, now.
GUM_fiction_oversite-17	In the time it takes me to explain she grasps and loses the words, grasps and loses phrases as they go past.
GUM_fiction_oversite-18	She looks at me and then at Renata, who is smiling, and finally submits uncomprehendingly.
GUM_fiction_oversite-19	We have worn her down.
GUM_fiction_oversite-20	The doctor bares my mother’s arm, where the crepey flesh hangs loosely on the bones.
GUM_fiction_oversite-21	The doctor swabs her upper arm with antiseptic and says, “I’m going to give you something to numb it, okay?”
GUM_fiction_oversite-22	To me the doctor says in her normal voice, “It’s just a little lidocaine.”
GUM_fiction_oversite-23	I don’t like the doctor, but I don’t know why.
GUM_fiction_oversite-24	She is no-nonsense.
GUM_fiction_oversite-25	She has professional hair, lightly streaked.
GUM_fiction_oversite-26	This is no reason to dislike her.
GUM_fiction_oversite-27	My mother winces at the injection and is surprised again.
GUM_fiction_oversite-28	She looks up at me, at Renata.
GUM_fiction_oversite-29	We are smiling, both of us.
GUM_fiction_oversite-30	“Okay,” my mother says.
GUM_fiction_oversite-31	What is okay?
GUM_fiction_oversite-32	I have no idea.
GUM_fiction_oversite-33	We wait for a few minutes.
GUM_fiction_oversite-34	My mother says, “Is it time to go?”
GUM_fiction_oversite-35	“Not yet,” I say.
GUM_fiction_oversite-36	“They ’re going to give you an injection.”
GUM_fiction_oversite-37	“What?” my mother says.
GUM_fiction_oversite-38	“They ’re going to implant a chip.
GUM_fiction_oversite-39	It will help them take care of you.”
GUM_fiction_oversite-40	I try to say it every time as if it was the first time I said it.
GUM_fiction_oversite-41	I don’t want to embarrass her.
GUM_fiction_oversite-42	Her head swings around, from Renata to me to the doctor and then back to Renata.
GUM_fiction_oversite-43	“It’s okay, Gram,” Renata says.
GUM_fiction_oversite-44	“Renata,” my mother says.
GUM_fiction_oversite-45	The doctor has an injection gun and while my mother is focused on my daughter, she puts it firmly against my mother’s arm and puts the chip in.
GUM_fiction_oversite-46	“Oh!” says my mother.
GUM_fiction_oversite-47	It’s another low-grade moment of horror, but I think about that particular time with my mother because Renata was there and we were united, she and I.
GUM_fiction_oversite-48	So that’s a good memory.
GUM_fiction_oversite-49	I come back to it a lot.
GUM_fiction_oversite-50	In the background, shining, is Renata, who is young and healthy and good, raising her arm to show her grandmother that the chip is nothing, nothing at all.
GUM_fiction_oversite-51	The last two nights I have dreamed of dogs in trouble.
GUM_fiction_oversite-52	I don’t dream about Renata, although when the dreams wake me up, it’s thinking about Renata that keeps me awake.
GUM_fiction_oversite-53	The first night I dreamed of seeing a stray dog and not stopping to pick it up although it was wandering in an empty parking lot near a busy road.
GUM_fiction_oversite-54	That was the first night Renata didn’t come home and it doesn’t take Freud to figure out what that meant.
GUM_fiction_oversite-55	Seventeen-year-olds sleep on friends’ couches, I know.
GUM_fiction_oversite-56	Or Renata might be sleeping in her car.
GUM_fiction_oversite-57	The second night I dreamed that I was on a desert island and Sonia, our golden retriever, was with me.
GUM_fiction_oversite-58	There was some horrible fate impending for Sonia and I had to kill her before something worse happened.
GUM_fiction_oversite-59	I laid her down on some sticks.
GUM_fiction_oversite-60	She trusts me, she’s more my dog than anyone’s, and she didn’t like it but for me she lay there.
GUM_fiction_oversite-61	In my dream I told her, “Stay, Sonia. Stay.”
GUM_fiction_oversite-62	She stayed because I held her there by looking at her, the way you can sometimes will a dog into submission.
GUM_fiction_oversite-63	She stayed while I lit the fire.
GUM_fiction_oversite-64	And then the horror of it all hit me and I said, “Sonia, up!”
GUM_fiction_oversite-65	And I woke up.
GUM_fiction_oversite-66	That was last night, the second night Renata didn’t come home.
GUM_fiction_pag-1	Prologue
GUM_fiction_pag-2	"Try to touch the past.
GUM_fiction_pag-3	Try to deal with the past.
GUM_fiction_pag-4	It's not real.
GUM_fiction_pag-5	It's just a dream."
GUM_fiction_pag-6	— Ted Bundy
GUM_fiction_pag-7	It didn't start out here.
GUM_fiction_pag-8	Not with the scramblers or Rorschach, not with Big Ben or Theseus or the vampires.
GUM_fiction_pag-9	Most people would say it started with the Fireflies, but they'd be wrong.
GUM_fiction_pag-10	It ended with all those things.
GUM_fiction_pag-11	For me, it began with Robert Paglino.
GUM_fiction_pag-12	At the age of eight, he was my best and only friend.
GUM_fiction_pag-13	We were fellow outcasts, bound by complementary misfortune.
GUM_fiction_pag-14	Mine was developmental.
GUM_fiction_pag-15	His was genetic: an uncontrolled genotype that left him predisposed to nearsightedness, acne, and (as it later turned out) a susceptibility to narcotics.
GUM_fiction_pag-16	His parents had never had him optimized.
GUM_fiction_pag-17	Those few TwenCen relics who still believed in God also held that one shouldn't try to improve upon His handiwork.
GUM_fiction_pag-18	So although both of us could have been repaired, only one of us had been.
GUM_fiction_pag-19	I arrived at the playground to find Pag the center of attention for some half-dozen kids, those lucky few in front punching him in the head, the others making do with taunts of mongrel and polly while waiting their turn.
GUM_fiction_pag-20	I watched him raise his arms, almost hesitantly, to ward off the worst of the blows.
GUM_fiction_pag-21	I could see into his head better than I could see into my own; he was scared that his attackers might think those hands were coming up to hit back, that they'd read it as an act of defiance and hurt him even more.
GUM_fiction_pag-22	Even then, at the tender age of eight and with half my mind gone, I was becoming a superlative observer.
GUM_fiction_pag-23	But I didn't know what to do.
GUM_fiction_pag-24	I hadn't seen much of Pag lately.
GUM_fiction_pag-25	I was pretty sure he'd been avoiding me.
GUM_fiction_pag-26	Still, when your best friend's in trouble you help out, right?
GUM_fiction_pag-27	Even if the odds are impossible — and how many eight-year-olds would go up against six bigger kids for a sandbox buddy? — at least you call for backup.
GUM_fiction_pag-28	Flag a sentry.
GUM_fiction_pag-29	Something.
GUM_fiction_pag-30	I just stood there.
GUM_fiction_pag-31	I didn't even especially want to help him.
GUM_fiction_pag-32	That didn't make sense.
GUM_fiction_pag-33	Even if he hadn't been my best friend, I should at least have empathized.
GUM_fiction_pag-34	I'd suffered less than Pag in the way of overt violence; my seizures tended to keep the other kids at a distance, scared them even as they incapacitated me.
GUM_fiction_pag-35	Still.
GUM_fiction_pag-36	I was no stranger to the taunts and insults, or the foot that appears from nowhere to trip you up en route from A to B.
GUM_fiction_pag-37	I knew how that felt.
GUM_fiction_pag-38	Or I had, once.
GUM_fiction_pag-39	But that part of me had been cut out along with the bad wiring.
GUM_fiction_pag-40	I was still working up the algorithms to get it back, still learning by observation.
GUM_fiction_pag-41	Pack animals always tear apart the weaklings in their midst.
GUM_fiction_pag-42	Every child knows that much instinctively.
GUM_fiction_pag-43	Maybe I should just let that process unfold, maybe I shouldn't try to mess with nature.
GUM_fiction_pag-44	Then again, Pag's parents hadn't messed with nature, and look what it got them: a son curled up in the dirt while a bunch of engineered superboys kicked in his ribs.
GUM_fiction_pag-45	In the end, propaganda worked where empathy failed.
GUM_fiction_pag-46	Back then I didn't so much think as observe, didn't deduce so much as remember — and what I remembered was a thousand inspirational stories lauding anyone who ever stuck up for the underdog.
GUM_fiction_pag-47	So I picked up a rock the size of my fist and hit two of Pag's assailants across the backs of their heads before anyone even knew I was in the game.
GUM_fiction_pag-48	A third, turning to face the new threat, took a blow to the face that audibly crunched the bones of his cheek.
GUM_fiction_pag-49	I remember wondering why I didn't take any satisfaction from that sound, why it meant nothing beyond the fact I had one less opponent to worry about.
GUM_fiction_pag-50	The rest of them ran at the sight of blood.
GUM_fiction_pag-51	One of the braver promised me I was dead, shouted "Fucking zombie!" over his shoulder as he disappeared around the corner.
GUM_fiction_pag-52	Three decades it took, to see the irony in that remark.
GUM_fiction_pag-53	Two of the enemy twitched at my feet.
GUM_fiction_pag-54	I kicked one in the head until it stopped moving, turned to the other.
GUM_fiction_pag-55	Something grabbed my arm and I swung without thinking, without looking until Pag yelped and ducked out of reach.
GUM_fiction_pag-56	"Oh," I said.
GUM_fiction_pag-57	"Sorry."
GUM_fiction_pag-58	One thing lay motionless.
GUM_fiction_pag-59	The other moaned and held its head and curled up in a ball.
GUM_fiction_pag-60	"Oh shit," Pag panted.
GUM_fiction_pag-61	Blood coursed unheeded from his nose and splattered down his shirt.
GUM_fiction_pag-62	His cheek was turning blue and yellow.
GUM_fiction_pag-63	"Oh shit oh shit oh shit ... "
GUM_fiction_pag-64	I thought of something to say.
GUM_fiction_pag-65	"You all right?"
GUM_fiction_pag-66	"Oh shit, you — I mean, you never ..."
GUM_fiction_pag-67	He wiped his mouth.
GUM_fiction_pag-68	Blood smeared the back of his hand.
GUM_fiction_pag-69	"Oh man are we in trouble."
GUM_fiction_pag-70	"They started it."
GUM_fiction_pag-71	"Yeah, but you — I mean, look at them!"
GUM_fiction_pag-72	The moaning thing was crawling away on all fours.
GUM_fiction_pag-73	I wondered how long it would be before it found reinforcements.
GUM_fiction_pag-74	I wondered if I should kill it before then.
GUM_fiction_pag-75	"You'd anever done that before," Pag said.
GUM_fiction_pag-76	Before the operation, he meant.
GUM_fiction_pag-77	I actually did feel something then — faint, distant, but unmistakable.
GUM_fiction_pag-78	I felt angry.
GUM_fiction_pag-79	"They started —"
GUM_fiction_pag-80	Pag backed away, eyes wide.
GUM_fiction_pag-81	"What are you doing?
GUM_fiction_pag-82	Put that down!"
GUM_fiction_pag-83	I'd raised my fists.
GUM_fiction_pag-84	I didn't remember doing that.
GUM_fiction_pag-85	I unclenched them.
GUM_fiction_pag-86	It took a while.
GUM_fiction_pag-87	I had to look at my hands very hard for a long, long time.
GUM_fiction_pag-88	The rock dropped to the ground, blood-slick and glistening.
GUM_fiction_pag-89	"I was trying to help."
GUM_fiction_pag-90	I didn't understand why he couldn't see that.
GUM_fiction_pag-91	"You 're, you 're not the same," Pag said from a safe distance.
GUM_fiction_pag-92	"You 're not even Siri any more."
GUM_fiction_pag-93	"I am too.
GUM_fiction_pag-94	Don't be a fuckwad."
GUM_fiction_pag-95	"They cut out your brain!"
GUM_fiction_pag-96	"Only half.
GUM_fiction_pag-97	For the ep —"
GUM_fiction_pag-98	"I know for the epilepsy!
GUM_fiction_pag-99	You think I don't know?
GUM_fiction_pag-100	But you were in that half — or, like, part of you was ..."
GUM_fiction_pag-101	He struggled with the words, with the concept behind them.
GUM_fiction_pag-102	"And now you 're different.
GUM_fiction_pag-103	It's like, your mom and dad murdered you —"
GUM_fiction_pag-104	"My mom and dad," I said, suddenly quiet, "saved my life.
GUM_fiction_pag-105	I would have died."
GUM_fiction_pag-106	"I think you did die," said my best and only friend.
GUM_fiction_pag-107	"I think Siri died, they scooped him out and threw him away and you 're some whole other kid that just, just grew back out of what was left.
GUM_fiction_pag-108	You 're not the same.
GUM_fiction_pag-109	Ever since.
GUM_fiction_pag-110	You 're not the same."
GUM_fiction_rose-1	Stranger Things Happen -
GUM_fiction_rose-2	Water Off a Black Dog’s Back
GUM_fiction_rose-3	Rachel Rook took Carroll home to meet her parents two months after she first slept with him.
GUM_fiction_rose-4	For a generous girl, a girl who took off her clothes with abandon, she was remarkably close-mouthed about some things.
GUM_fiction_rose-5	In two months Carroll had learned that her parents lived on a farm several miles outside of town; that they sold strawberries in summer, and Christmas trees in the winter.
GUM_fiction_rose-6	He knew that they never left the farm; instead, the world came to them in the shape of weekend picnickers and driveby tourists.
GUM_fiction_rose-7	Do you think your parents will like me?" he said.
GUM_fiction_rose-8	He had spent the afternoon preparing for this visit as carefully as if he were preparing for an exam.
GUM_fiction_rose-9	He had gotten his hair cut, trimmed his nails, washed his neck and behind his ears.
GUM_fiction_rose-10	The outfit he had chosen, khaki pants and a blue button-down shirt -- no tie -- lay neatly folded on the bed.
GUM_fiction_rose-11	He stood before Rachel in his plain white underwear and white socks, gazing at her as if she were a mirror.
GUM_fiction_rose-12	"No," she said.
GUM_fiction_rose-13	It was the first time she had been to his apartment, and she stood square in the center of his bedroom, her arms folded against her body as if she was afraid to sit down, to touch something.
GUM_fiction_rose-14	"Why?"
GUM_fiction_rose-15	"My father will like you," she said.
GUM_fiction_rose-16	"But he likes everyone.
GUM_fiction_rose-17	My mother's more particular --
GUM_fiction_rose-18	she thinks that you lack a serious nature."
GUM_fiction_rose-19	Carroll put on his pants, admiring the crease.
GUM_fiction_rose-20	"So you've talked to her about me."
GUM_fiction_rose-21	"Yes."
GUM_fiction_rose-22	"But you haven't talked about her to me."
GUM_fiction_rose-23	"No."
GUM_fiction_rose-24	"Are you ashamed of her?"
GUM_fiction_rose-25	Rachel snorted.
GUM_fiction_rose-26	Then she sighed in a way that seemed to suggest she was regretting her decision to take him home.
GUM_fiction_rose-27	"You 're ashamed of me," he guessed, and Rachel kissed him and smiled and didn't say anything.
GUM_fiction_rose-28	Rachel still lived on her parents' farm, which made it all the more remarkable that she had kept Carroll and her parents apart for so long.
GUM_fiction_rose-29	It suggested a talent for daily organization that filled Carroll's heart with admiration and lust.
GUM_fiction_rose-30	She was nineteen, two years younger than Carroll; she was a student at Jellicoh College and every weekday she rose at seven and biked four miles into town, and then back again on her bike, four miles uphill to the farm.
GUM_fiction_rose-31	Carroll met Rachel in the Jellicoh College library, where he had a part-time job.
GUM_fiction_rose-32	He sat at the checkout desk, stamping books and reading Tristram Shandy for a graduate class; he was almost asleep when someone said, "Excuse me."
GUM_fiction_rose-33	He looked up.
GUM_fiction_rose-34	The girl who stood before the tall desk was red-headed.
GUM_fiction_rose-35	Sunlight streaming in through a high window opposite her lit up the fine hairs on her arm, the embroidered flowers on the collar of her white shirt.
GUM_fiction_rose-36	The sunlight turned her hair to fire and Carroll found it difficult to look directly at her.
GUM_fiction_rose-37	"Can I help you?" he said.
GUM_fiction_rose-38	She placed a shredded rectangle on the desk, and Carroll picked it up between his thumb and forefinger.
GUM_fiction_rose-39	Pages hung in tatters from the sodden blue spine.
GUM_fiction_rose-40	Title, binding, and covers had been gnawed away.
GUM_fiction_rose-41	"I need to pay for a damaged book," she said.
GUM_fiction_rose-42	"What happened? Did your dog eat it?" he said, making a joke.
GUM_fiction_rose-43	"Yes," she said, and smiled.
GUM_fiction_rose-44	"What's your name?" Carroll said.
GUM_fiction_rose-45	Already, he thought he might be in love.
GUM_fiction_sneeze-1	Doesn’t it make you just want to sneeze?
GUM_fiction_sneeze-2	Pete was leaning against the wall, watching the street go by.
GUM_fiction_sneeze-3	I pulled the bike to a halt, the front wheel pointing in his direction.
GUM_fiction_sneeze-4	“I think I’ve got a fairy stuck up my nose.”
GUM_fiction_sneeze-5	“S’ not true!” came a voice from inside the nose in question.
GUM_fiction_sneeze-6	“Hey! Not bad that!” Pete said.
GUM_fiction_sneeze-7	“I didn’t see your lips move at all.”
GUM_fiction_sneeze-8	“It’s not a joke.”
GUM_fiction_sneeze-9	The itching was getting worse.
GUM_fiction_sneeze-10	I pulled out a paper tissue.
GUM_fiction_sneeze-11	“Stop that now!” came the voice again.
GUM_fiction_sneeze-12	“You know I don’t like it.”
GUM_fiction_sneeze-13	“S’ not my fault.
GUM_fiction_sneeze-14	You make me want to sneeze!”
GUM_fiction_sneeze-15	And I did.
GUM_fiction_sneeze-16	I inspected the crumpled paper.
GUM_fiction_sneeze-17	Lots of yellow goo, but no fairy.
GUM_fiction_sneeze-18	Pete looked at me with mild disgust as I eyed the handkerchief more closely.
GUM_fiction_sneeze-19	“You know that’s pretty gross …” he said.
GUM_fiction_sneeze-20	“Got any other brilliant remarks?” I said.
GUM_fiction_sneeze-21	I held a finger up to my lips, and waved a hand to silence Pete’s reply.
GUM_fiction_sneeze-22	“Are you still there?” I called.
GUM_fiction_sneeze-23	“No thanks to you!” came the little voice.
GUM_fiction_sneeze-24	Pete looked at me sort of sideways.
GUM_fiction_sneeze-25	“Look, the first time was OK, but —”
GUM_fiction_sneeze-26	“It’s not a joke.
GUM_fiction_sneeze-27	I’ve really got something stuck up there.
GUM_fiction_sneeze-28	I was riding on me bike and I thought I’d swallowed an insect or something.
GUM_fiction_sneeze-29	And then it started insulting me.”
GUM_fiction_sneeze-30	“You ’re having me on, right?”
GUM_fiction_sneeze-31	“Pete!
GUM_fiction_sneeze-32	Look at me.
GUM_fiction_sneeze-33	If it’s a trick, how do I do it then?”
GUM_fiction_sneeze-34	Pete thought for a moment.
GUM_fiction_sneeze-35	“If it’s real … Aren’t they supposed to have a pot of gold or something?
GUM_fiction_sneeze-36	And they have to tell you where it is if you catch them?”
GUM_fiction_sneeze-37	“That’s leprechauns, idiot!” said the voice from my noise.
GUM_fiction_sneeze-38	“So what’s the difference?
GUM_fiction_sneeze-39	Just give us the gold and we’ll let you go …”
GUM_fiction_sneeze-40	“We —?” I started.
GUM_fiction_sneeze-41	He winked at me.
GUM_fiction_sneeze-42	“Oh, I’m happy to stick around,” came the voice.
GUM_fiction_sneeze-43	“It’s noggins here who wants to get rid of me …”
GUM_fiction_sneeze-44	Suddenly I felt a violent pain in my nose, my eyes watered.
GUM_fiction_sneeze-45	“Owwww!” I howled.
GUM_fiction_sneeze-46	“See what I mean?” the voice shouted over my moans.
GUM_fiction_sneeze-47	“Perhaps you can use it in exams …” Pete said, scratching his head.
GUM_fiction_sneeze-48	“You know, it could tell us all the answers.”
GUM_fiction_sneeze-49	“Idiot!
GUM_fiction_sneeze-50	If it yacks on like that in an exam, I’ll get thrown out.
GUM_fiction_sneeze-51	And probably locked up too.”
GUM_fiction_sneeze-52	“Can’t it whisper?”
GUM_fiction_sneeze-53	“Perhaps I don’t know the answers anyway?” said the voice.
GUM_fiction_sneeze-54	“Have you thought of that?”
GUM_fiction_sneeze-55	“Anyway, I don’t want it in exams.
GUM_fiction_sneeze-56	I just want it to go.
GUM_fiction_sneeze-57	Out of my nose.”
GUM_fiction_sneeze-58	“Can’t you just poke it out?”
GUM_fiction_sneeze-59	“With what?”
GUM_fiction_sneeze-60	“S’pose you’ve already tried your finger …”
GUM_fiction_sneeze-61	“Yes he has,” the voice said.
GUM_fiction_sneeze-62	“And it wasn’t pleasant I can tell you.”
GUM_fiction_sneeze-63	“You see what it’s like.
GUM_fiction_sneeze-64	He’s already making sarcastic remarks like that …”
GUM_fiction_sneeze-65	“What if we put something in your nose to catch it, then?
GUM_fiction_sneeze-66	I don’t know … A spider?”
GUM_fiction_sneeze-67	“No!” we both said at once.
GUM_fiction_sneeze-68	“Snap!” Pete said.
GUM_fiction_sneeze-69	“You both said the same thing at the same time, you’ve got to make a —” He hit his forehead with his palm.
GUM_fiction_sneeze-70	“That’s it!
GUM_fiction_sneeze-71	Three wishes!
GUM_fiction_sneeze-72	When you catch a fairy, you get three wishes.
GUM_fiction_sneeze-73	Hey you in there!
GUM_fiction_sneeze-74	Is that right?”
GUM_fiction_sneeze-75	“You could see things like that …” said the voice with resignation.
GUM_fiction_sneeze-76	“I wish you’d get out of my nose, then!” I cried.
GUM_fiction_sneeze-77	In a flash the fairy was out of my nose and gone.
GUM_fiction_sneeze-78	And I’m still waiting for my two other wishes.
GUM_fiction_sneeze-79	THE END
GUM_fiction_sneeze-80	Something a little lighter this week, I hope you enjoy it.
GUM_fiction_sneeze-81	Once it got started, I realised that the idea must have been inspired by the title of Justine Larbalestier’s How to Ditch Your Fairy, although it has nothing at all to do with that story at all.
GUM_fiction_sneeze-82	All in all, my story feels very light.
GUM_fiction_sneeze-83	But I think I needed something a little less dark, and there are some quite sombre tales coming up in the coming weeks.
GUM_fiction_sneeze-84	See you then.
GUM_fiction_veronique-1	The Cost to Be Wise
GUM_fiction_veronique-2	Veronique stayed with me that night, lying next to me in my blankets and furs.
GUM_fiction_veronique-3	She didn't sleep, I don't think.
GUM_fiction_veronique-4	I was listening to her breath.
GUM_fiction_veronique-5	I felt as if I should help her sleep.
GUM_fiction_veronique-6	I lay there and tried to think if I should put my arm around her, but I didn't know.
GUM_fiction_veronique-7	Maybe she didn't want to be touched.
GUM_fiction_veronique-8	And she had been a stupid girl, anyway.
GUM_fiction_veronique-9	She lay tense in the dark.
GUM_fiction_veronique-10	"Are you going to be a teacher?" I asked.
GUM_fiction_veronique-11	She laughed.
GUM_fiction_veronique-12	"If I get out of here."
GUM_fiction_veronique-13	I waited for her to say more, but she didn't.
GUM_fiction_veronique-14	"Get out of here" meant to make someone leave.
GUM_fiction_veronique-15	Maybe she meant if she made herself.
GUM_fiction_veronique-16	"You come here from Earth?" I asked.
GUM_fiction_veronique-17	To get her to talk, although I was tired of lingua and I didn't really want to think about anything.
GUM_fiction_veronique-18	"My family came here from Earth," she said.
GUM_fiction_veronique-19	"Why?"
GUM_fiction_veronique-20	"My father, he's an anthropologist," she said.
GUM_fiction_veronique-21	"Do you know anthropologist?"
GUM_fiction_veronique-22	"No," I said.
GUM_fiction_veronique-23	"He is a person who studies the way people live.
GUM_fiction_veronique-24	And he is a teacher."
GUM_fiction_veronique-25	All the offworlders I had ever met were teachers.
GUM_fiction_veronique-26	I wondered who did all the work on Earth.
GUM_fiction_veronique-27	"Because Earth had lost touch with your world, the people here are very interesting to my father," she said.
GUM_fiction_veronique-28	Her voice was listless in the dark and she was even harder to understand when I couldn't see her properly.
GUM_fiction_veronique-29	I didn't understand so I didn't say anything.
GUM_fiction_veronique-30	I was sorry I'd started her talking.
GUM_fiction_veronique-31	"History, do you know the word ' history '?" she asked.
GUM_fiction_veronique-32	Of course I knew the word "history."
GUM_fiction_veronique-33	"I study history in school," I said.
GUM_fiction_veronique-34	Anneal and Kumar taught it.
GUM_fiction_veronique-35	"Do you know the history of this world?"
GUM_fiction_veronique-36	It took my tired head a long time to sort that out.
GUM_fiction_veronique-37	"Yes," I said.
GUM_fiction_veronique-38	"We are a colony.
GUM_fiction_veronique-39	People from Earth come here to live.
GUM_fiction_veronique-40	Then there is a big problem on Earth, and the people of Earth forget we are here.
GUM_fiction_veronique-41	We forget we are from Earth.
GUM_fiction_veronique-42	Then Earth finds us again."
GUM_fiction_veronique-43	"Some people have stories about coming from the Earth," Veronique said.
GUM_fiction_veronique-44	"My father is collecting those stories from different peoples.
GUM_fiction_veronique-45	I'm a graduate student."
GUM_fiction_veronique-46	The clans didn't have any stories about coming from Earth.
GUM_fiction_veronique-47	We said the first people came out of the sun.
GUM_fiction_veronique-48	This somehow seemed embarrassing.
GUM_fiction_veronique-49	I didn't understand what kind of student she was.
GUM_fiction_veronique-50	"Are you here for stories?" I asked.
GUM_fiction_veronique-51	"No," she said.
GUM_fiction_veronique-52	"Ian is old friends with your teacher, from back when they were both with the survey.
GUM_fiction_veronique-53	We just came to visit."
GUM_fiction_veronique-54	I didn't understand what she'd said except that they were visiting.
GUM_fiction_veronique-55	We were quiet after that.
GUM_fiction_veronique-56	I pretended to sleep.
GUM_fiction_veronique-57	Sometimes there was gunfire outside and we jumped, even Mam on the bed.
GUM_fiction_veronique-58	Everyone but Bet.
GUM_fiction_veronique-59	Once Bet was asleep it was impossible to wake her up.
GUM_fiction_veronique-60	I fell asleep thinking about how I wished that the Scathalos outrunners were gone.
GUM_fiction_veronique-61	I dreamed that I was at the offworlder's home, where it was summer but no one was taking care of the stabros, and they were all glad, and so I was a hero - and I was startled awake by gunfire.
GUM_fiction_veronique-62	Just more drinking and shooting.
GUM_fiction_veronique-63	I wished my da would come home.
GUM_fiction_veronique-64	It didn't seem fair that we should lie here and be afraid while the men were getting drunk and singing.
GUM_fiction_wedding-1	The Chemical Wedding by Christian Rosencreutz
GUM_fiction_wedding-2	A ROMANCE IN EIGHT DAYS by JOHANN VALENTIN ANDREAE in a new version by JOHN CROWLEY illustrated by THEO FADEL
GUM_fiction_wedding-3	SMALL BEER PRESS EASTHAMPTON, MASS.
GUM_fiction_wedding-4	Introduction
GUM_fiction_wedding-5	I
GUM_fiction_wedding-6	The Chemical Wedding by Christian Rosencreutz is the way I’ve decided to present the title of this book.
GUM_fiction_wedding-7	Most versions in English are called The Chemical Wedding of Christian Rosencreutz, which suggests (and most people who’ve heard of it suppose) that the wedding is Christian’s.
GUM_fiction_wedding-8	It’s not; Christian Rosencreutz is the purported author of a book called The Chemical Wedding.
GUM_fiction_wedding-9	The actual author is Johann Valentin Andreae, whose name didn’t appear on the book originally, thus ensuring the confusion.
GUM_fiction_wedding-10	I’ll call it herein(as everyone mostly does) simply The Chemical Wedding.
